DATE_CONVERTED,SALES,COST_OF_SALES,QUANTITY_SOLD,PRICE_PER_UNIT,GROSS_PROFIT,GROSS_PROFIT_PERCENT,GROSS_PROFIT_PER_UNIT,MONTH,MONTH_NUMBER
2015-04-23,60310.33895,58446.05493,1434,42.05741907252,1864.28402,0.03091151621,1.30005859135,F04onth,4
2015-04-24,343587.00850,362390.59600,8892,38.64001445119,-18803.58750,-0.05472729479,-2.11466346154,F04onth,4
2015-04-25,496882.31500,535306.00990,13144,37.80297588253,-38423.69490,-0.07732956827,-2.92328780432,F04onth,4
2015-04-26,200369.82990,210964.76810,5179,38.68890324387,-10594.93820,-0.05287691368,-2.04574979726,F04onth,4
2015-04-27,194028.06180,204053.49890,5014,38.69726003191,-10025.43710,-0.05167003683,-1.99948885122,F04onth,4
2015-04-28,190560.57920,200804.03680,4936,38.60627617504,-10243.45760,-0.05375433704,-2.07525478120,F04onth,4
2015-04-29,198985.39960,209483.87580,5150,38.63794166990,-10498.47620,-0.05276003275,-2.03853906796,F04onth,4
2015-04-30,385482.87200,406252.00760,9986,38.60233046265,-20769.13560,-0.05387823197,-2.07982531544,F04onth,4
2015-05-01,499703.41470,526206.93720,12937,38.62591131638,-26503.52250,-0.05303850588,-2.04866062457,F05onth,5
2015-05-02,461667.00390,496852.80200,12217,37.78890103135,-35185.79810,-0.07621466945,-2.88006860113,F05onth,5
2015-05-03,259541.60870,273280.04640,6721,38.61651669394,-13738.43770,-0.05293346901,-2.04410618956,F05onth,5
2015-05-04,320309.27440,336742.60240,8283,38.67068385851,-16433.32800,-0.05130456504,-1.98398261499,F05onth,5
2015-05-05,239922.99820,251700.96640,6191,38.75351287353,-11777.96820,-0.04909061777,-1.90243388790,F05onth,5
2015-05-06,224994.19510,242259.85950,5959,37.75703894949,-17265.66440,-0.07673826604,-2.89740969961,F05onth,5
2015-05-07,117197.97170,115769.08630,2848,41.15097320927,1428.88540,0.01219206595,0.50171537921,F05onth,5
2015-05-08,330589.19980,355565.04170,8748,37.79026060814,-24975.84190,-0.07554947928,-2.85503451075,F05onth,5
2015-05-09,389972.11980,419827.13650,10329,37.75507017136,-29855.01670,-0.07655679774,-2.89040727079,F05onth,5
2015-05-10,166536.00030,179243.05180,4410,37.76326537415,-12707.05150,-0.07630212973,-2.88141757370,F05onth,5
2015-05-11,198442.91270,213676.42840,5257,37.74831894617,-15233.51570,-0.07676522932,-2.89775836028,F05onth,5
2015-05-12,193182.15060,208039.17340,5118,37.74563317702,-14857.02280,-0.07690680922,-2.90289620946,F05onth,5
2015-05-13,166403.12700,179221.57230,4410,37.73313537415,-12818.44530,-0.07703247848,-2.90667693878,F05onth,5
2015-05-14,149178.60150,160620.20710,3952,37.74762183704,-11441.60560,-0.07669736467,-2.89514311741,F05onth,5
2015-05-15,380592.57760,409812.43270,10084,37.74222308608,-29219.85510,-0.07677463203,-2.89764528957,F05onth,5
2015-05-16,413700.17890,445569.71910,10964,37.73259566764,-31869.54020,-0.07703535513,-2.90674390733,F05onth,5
2015-05-17,177159.67310,190811.57790,4695,37.73368969116,-13651.90480,-0.07705988931,-2.90775395101,F05onth,5
2015-05-18,196420.76350,211510.78610,5205,37.73693823247,-15090.02260,-0.07682498699,-2.89913978866,F05onth,5
2015-05-19,137940.87220,147846.05220,3638,37.91667735019,-9905.18000,-0.07180743345,-2.72269928532,F05onth,5
2015-05-20,166176.28380,178568.18050,4394,37.81890846609,-12391.89670,-0.07457078963,-2.82018586709,F05onth,5
2015-05-21,84604.37757,81763.26739,2012,42.04988944831,2841.11018,0.03358112502,1.41208259443,F05onth,5
2015-05-22,321821.02030,346487.52030,8526,37.74583864649,-24666.50000,-0.07664664035,-2.89309171945,F05onth,5
2015-05-23,418715.41060,450936.27930,11096,37.73570751622,-32220.86870,-0.07695171442,-2.90382738825,F05onth,5
2015-05-24,169541.26590,182419.14140,4489,37.76815903319,-12877.87550,-0.07595717439,-2.86876264201,F05onth,5
2015-05-25,256434.50990,276173.79250,6795,37.73870638705,-19739.28260,-0.07697592109,-2.90497168506,F05onth,5
2015-05-26,199385.91240,214719.75280,5283,37.74103963657,-15333.84040,-0.07690533506,-2.90248729888,F05onth,5
2015-05-27,243554.22430,262251.08010,6453,37.74279006664,-18696.85580,-0.07676670710,-2.89738971021,F05onth,5
2015-05-28,217746.01290,234483.41700,5770,37.73761055459,-16737.40410,-0.07686663869,-2.90076327556,F05onth,5
2015-05-29,472160.75210,508265.14700,12507,37.75171920525,-36104.39490,-0.07646631945,-2.88673502039,F05onth,5
2015-05-30,546135.46240,588250.18120,14475,37.72956562349,-42114.71880,-0.07711405265,-2.90947970984,F05onth,5
2015-05-31,264637.36530,284828.65970,7009,37.75679345128,-20191.29440,-0.07629797242,-2.88076678556,F05onth,5
2015-06-01,440905.99870,474967.32760,11688,37.72296361225,-34061.32890,-0.07725304033,-2.91421362936,F06onth,6
2015-06-02,334318.89780,360168.82710,8863,37.72073765091,-25849.92930,-0.07732117290,-2.91661167776,F06onth,6
2015-06-03,269835.82860,290492.10630,7148,37.74983612199,-20656.27770,-0.07655127863,-2.88979822328,F06onth,6
2015-06-04,201146.48930,216428.50040,5326,37.76689622606,-15282.01110,-0.07597453554,-2.86932239955,F06onth,6
2015-06-05,293461.08390,315937.86220,7775,37.74419085531,-22476.77830,-0.07659202372,-2.89090396141,F06onth,6
2015-06-06,349413.00980,376094.72180,9255,37.75397188547,-26681.71200,-0.07636152991,-2.88295105348,F06onth,6
2015-06-07,179602.91520,193348.59140,4758,37.74756519546,-13745.67620,-0.07653370317,-2.88896094998,F06onth,6
2015-06-08,109810.54570,106166.08160,2613,42.02470176043,3644.46410,0.03318865303,1.39474324531,F06onth,6
2015-06-09,76956.92035,74212.79057,1830,42.05296193989,2744.12978,0.03565799888,1.49952446995,F06onth,6
2015-06-10,71199.58840,68669.39496,1694,42.03045360094,2530.19344,0.03553663015,1.49362068477,F06onth,6
2015-06-11,68988.34667,66539.16520,1642,42.01482744823,2449.18147,0.03550137941,1.49158433009,F06onth,6
2015-06-12,155156.87920,149423.24360,3690,42.04793474255,5733.63560,0.03695379560,1.55383078591,F06onth,6
2015-06-13,185109.52310,178347.36940,4404,42.03213512716,6762.15370,0.03653055546,1.53545724342,F06onth,6
2015-06-14,83779.54401,80659.82181,1992,42.05800402108,3119.72220,0.03723727835,1.56612560241,F06onth,6
2015-06-15,149501.57450,143962.87190,3557,42.03024304189,5538.70260,0.03704778775,1.55712752319,F06onth,6
2015-06-16,100477.29680,96810.10358,2395,41.95294229645,3667.19322,0.03649772970,1.53118714823,F06onth,6
2015-06-17,89072.70535,85639.30775,2120,42.01542705189,3433.39760,0.03854601234,1.61952716981,F06onth,6
2015-06-18,78746.59586,75673.78199,1875,41.99818445867,3072.81387,0.03902154546,1.63883406400,F06onth,6
2015-06-19,141913.38240,136017.75040,3376,42.03595450237,5895.63200,0.04154387627,1.74633649289,F06onth,6
2015-06-20,169304.27830,162287.90920,4027,42.04228415694,7016.36910,0.04144236147,1.74233153712,F06onth,6
2015-06-21,89512.24284,85781.80703,2128,42.06402389098,3730.43581,0.04167514623,1.75302434680,F06onth,6
2015-06-22,85984.07534,82427.23154,2046,42.02545226784,3556.84380,0.04136630866,1.73843782991,F06onth,6
2015-06-23,64956.46208,62169.77712,1546,42.01582282018,2786.68496,0.04290081188,1.80251291074,F06onth,6
2015-06-24,106613.43280,113428.47430,2822,37.77938795181,-6815.04150,-0.06392291591,-2.41496863926,F06onth,6
2015-06-25,183843.81730,195365.73070,4865,37.78906830421,-11521.91340,-0.06267229200,-2.36832752312,F06onth,6
2015-06-26,319579.79410,339241.69180,8450,37.82009397633,-19661.89770,-0.06152422044,-2.32685179882,F06onth,6
2015-06-27,369245.75870,392017.97350,9770,37.79383405322,-22772.21480,-0.06167224474,-2.33083058342,F06onth,6
2015-06-28,185648.49110,197095.10870,4914,37.77950571836,-11446.61760,-0.06165747716,-2.32938901099,F06onth,6
2015-06-29,165557.76180,175871.11090,4385,37.75547589510,-10313.34910,-0.06229456709,-2.35196102623,F06onth,6
2015-06-30,212465.08320,225678.93450,5627,37.75814522836,-13213.85130,-0.06219304886,-2.34829417096,F06onth,6
2015-07-01,305231.90810,324248.84150,8086,37.74819541182,-19016.93340,-0.06230322878,-2.35183445461,F07onth,7
2015-07-02,250481.61770,266061.92840,6639,37.72881724657,-15580.31070,-0.06220141359,-2.34678576593,F07onth,7
2015-07-03,268410.48070,284592.99470,7104,37.78300685529,-16182.51400,-0.06029017182,-2.27794397523,F07onth,7
2015-07-04,316365.49870,335025.07640,8364,37.82466507652,-18659.57770,-0.05898107656,-2.23093946676,F07onth,7
2015-07-05,156873.04370,165968.62450,4146,37.83720301495,-9095.58080,-0.05798052097,-2.19382074288,F07onth,7
2015-07-06,173987.75150,184188.97900,4601,37.81520354271,-10201.22750,-0.05863187157,-2.21717615736,F07onth,7
2015-07-07,135753.76600,143799.59870,3593,37.78284608962,-8045.83270,-0.05926784160,-2.23930773727,F07onth,7
2015-07-08,84426.50941,84588.96304,2114,39.93685402554,-162.45363,-0.00192420167,-0.07684656102,F07onth,7
2015-07-09,70815.19029,71913.06858,1797,39.40745146912,-1097.87829,-0.01550342921,-0.61095063439,F07onth,7
2015-07-10,125983.15180,127884.58720,3195,39.43134641628,-1901.43540,-0.01509277529,-0.59512845070,F07onth,7
2015-07-11,142378.18400,143924.56510,3595,39.60450180807,-1546.38110,-0.01086108178,-0.43014773296,F07onth,7
2015-07-12,57427.68071,58723.04053,1467,39.14633995228,-1295.35982,-0.02255636662,-0.88299919564,F07onth,7
2015-07-13,63331.33100,64690.05907,1610,39.33623043478,-1358.72807,-0.02145427940,-0.84393047826,F07onth,7
2015-07-14,51241.02855,52509.91622,1307,39.20507157613,-1268.88767,-0.02476311866,-0.97083983933,F07onth,7
2015-07-15,80326.44081,81730.27070,2050,39.18362966341,-1403.82989,-0.01747656034,-0.68479506829,F07onth,7
2015-07-16,71912.56573,73762.62917,1849,38.89268022174,-1850.06344,-0.02572656699,-1.00057514332,F07onth,7
2015-07-17,119204.30950,122669.69940,3070,38.82876530945,-3465.38990,-0.02907101190,-1.12879149837,F07onth,7
2015-07-18,129441.27870,132493.43150,3322,38.96486414810,-3052.15280,-0.02357943950,-0.91876965683,F07onth,7
2015-07-19,77645.74994,79555.63474,1982,39.17545405651,-1909.88480,-0.02459741585,-0.96361493441,F07onth,7
2015-07-20,69926.65036,71362.51784,1787,39.13075006156,-1435.86748,-0.02053390907,-0.80350726357,F07onth,7
2015-07-21,71973.04430,73851.78840,1846,38.98864804984,-1878.74410,-0.02610344078,-1.01773786566,F07onth,7
2015-07-22,44304.89836,45468.83698,1142,38.79588297723,-1163.93862,-0.02627110462,-1.01921070053,F07onth,7
2015-07-23,66799.72373,69323.64787,1734,38.52348542676,-2523.92414,-0.03778345177,-1.45555025375,F07onth,7
2015-07-24,125689.59280,130428.22640,3259,38.56692015956,-4738.63360,-0.03770108164,-1.45401460571,F07onth,7
2015-07-25,138624.94500,143537.39520,3572,38.80877519597,-4912.45020,-0.03543698575,-1.37526601344,F07onth,7
2015-07-26,81715.04533,85089.22343,2109,38.74587260787,-3374.17810,-0.04129200549,-1.59989478426,F07onth,7
2015-07-27,86842.86136,90242.79410,2242,38.73455011597,-3399.93274,-0.03915039978,-1.51647312221,F07onth,7
2015-07-28,56976.78528,59094.07686,1474,38.65453546811,-2117.29158,-0.03716060093,-1.43642576662,F07onth,7
2015-07-29,53433.66803,55516.52556,1381,38.69201160753,-2082.85753,-0.03898024610,-1.50822413469,F07onth,7
2015-07-30,55134.08182,57064.75070,1423,38.74496262825,-1930.66888,-0.03501770259,-1.35675957836,F07onth,7
2015-07-31,145033.61080,149876.87330,3740,38.77904032086,-4843.26250,-0.03339406965,-1.29498997326,F07onth,7
2015-08-01,173306.90650,178699.97590,4453,38.91913462834,-5393.06940,-0.03111860634,-1.21110922973,F08onth,8
2015-08-02,88154.33871,90828.66170,2258,39.04089402569,-2674.32299,-0.03033682776,-1.18437687777,F08onth,8
2015-08-03,81142.02785,83114.57681,2074,39.12344640791,-1972.54896,-0.02430983070,-0.95108435873,F08onth,8
2015-08-04,77672.88278,80417.74644,2007,38.70098793224,-2744.86366,-0.03533876382,-1.36764507225,F08onth,8
2015-08-05,75483.42255,78024.28468,1948,38.74919022074,-2540.86213,-0.03366119400,-1.30434400924,F08onth,8
2015-08-06,74354.57010,76978.30524,1922,38.68604063476,-2623.73514,-0.03528680398,-1.36510673257,F08onth,8
2015-08-07,120326.87630,123707.76160,3088,38.96595735104,-3380.88530,-0.02809750742,-1.09484627591,F08onth,8
2015-08-08,131867.99350,135721.42600,3388,38.92207600354,-3853.43250,-0.02922189379,-1.13737677096,F08onth,8
2015-08-09,75504.00274,77978.69447,1944,38.83950758230,-2474.69173,-0.03277563626,-1.27298957305,F08onth,8
2015-08-10,69968.07770,72665.72553,1812,38.61372941501,-2697.64783,-0.03855540868,-1.48876811810,F08onth,8
2015-08-11,60187.14905,62538.49328,1563,38.50745300704,-2351.34423,-0.03906721397,-1.50437890595,F08onth,8
2015-08-12,44698.70075,46849.56715,1171,38.17139261315,-2150.86640,-0.04811921519,-1.83677745517,F08onth,8
2015-08-13,39463.40906,41414.41837,1035,38.12889764251,-1951.00931,-0.04943843820,-1.88503314976,F08onth,8
2015-08-14,85794.09690,89898.89423,2247,38.18161855808,-4104.79733,-0.04784475248,-1.82679008901,F08onth,8
2015-08-15,117288.01010,122504.35720,3068,38.22946874185,-5216.34710,-0.04447468327,-1.70024351369,F08onth,8
2015-08-16,71056.06100,74589.17287,1866,38.07934673098,-3533.11187,-0.04972287825,-1.89341472133,F08onth,8
2015-08-17,64394.07445,67505.25414,1690,38.10300263314,-3111.17969,-0.04831468915,-1.84093472781,F08onth,8
2015-08-18,35165.97208,36841.96732,922,38.14096754881,-1675.99524,-0.04765957375,-1.81778225597,F08onth,8
2015-08-19,23234.18320,24104.08598,604,38.46719072848,-869.90278,-0.03744064392,-1.44023639073,F08onth,8
2015-08-20,24754.95718,25407.17407,643,38.49915580093,-652.21689,-0.02634692055,-1.01433419907,F08onth,8
2015-08-21,76691.28303,78691.95632,2006,38.23094866899,-2000.67329,-0.02608736236,-0.99734461117,F08onth,8
2015-08-22,102231.21180,104713.00750,2677,38.18872312290,-2481.79570,-0.02427630130,-0.92708094882,F08onth,8
2015-08-23,56974.86803,57548.98515,1467,38.83767418541,-574.11712,-0.01007667310,-0.39135454669,F08onth,8
2015-08-24,59442.73112,59785.42861,1528,38.90231094241,-342.69749,-0.00576517067,-0.22427846204,F08onth,8
2015-08-25,217683.36230,246975.73080,6360,34.22694375786,-29292.36850,-0.13456411271,-4.60571831761,F08onth,8
2015-08-26,275458.80690,307092.27440,8035,34.28236551338,-31633.46750,-0.11483919449,-3.93695924082,F08onth,8
2015-08-27,228731.86550,252845.44560,6675,34.26694614232,-24113.58010,-0.10542291537,-3.61252136330,F08onth,8
2015-08-28,387639.12000,426783.30220,11330,34.21351456311,-39144.18220,-0.10098099026,-3.45491458076,F08onth,8
2015-08-29,461188.00490,504578.18880,13484,34.20261086473,-43390.18390,-0.09408350486,-3.21790150549,F08onth,8
2015-08-30,202249.67720,220152.18680,5913,34.20424102824,-17902.50960,-0.08851687601,-3.02765256215,F08onth,8
2015-08-31,332559.76500,361970.28590,9721,34.21044799918,-29410.52090,-0.08843679842,-3.02546249357,F08onth,8
2015-09-01,384806.77160,418101.59750,11257,34.18377645909,-33294.82590,-0.08652349272,-2.95769973350,F09onth,9
2015-09-02,345776.25030,373816.16840,10102,34.22849438725,-28039.91810,-0.08109266636,-2.77567987527,F09onth,9
2015-09-03,271551.09510,293343.87400,7938,34.20900668934,-21792.77890,-0.08025295899,-2.74537401109,F09onth,9
2015-09-04,340440.20550,366359.65860,9936,34.26330570652,-25919.45310,-0.07613511178,-2.60864060990,F09onth,9
2015-09-05,364416.73160,392128.30130,10643,34.24003867331,-27711.56970,-0.07604362615,-2.60373670018,F09onth,9
2015-09-06,164719.60450,176647.84270,4800,34.31658427083,-11928.23820,-0.07241541307,-2.48504962500,F09onth,9
2015-09-07,178921.09930,192507.52870,5228,34.22362266641,-13586.42940,-0.07593531145,-2.59878144606,F09onth,9
2015-09-08,70286.99781,66639.69805,1810,38.83259547514,3647.29976,0.05189152864,2.01508274033,F09onth,9
2015-09-09,76013.67790,72211.10317,1961,38.76271183070,3802.57473,0.05002487493,1.93909981132,F09onth,9
2015-09-10,48406.78715,45316.54273,1232,39.29122333604,3090.24442,0.06383907303,2.50831527597,F09onth,9
2015-09-11,85940.02694,81559.84562,2194,39.17047718323,4380.18132,0.05096788395,1.99643633546,F09onth,9
2015-09-12,57381.75145,54340.89151,1469,39.06177770592,3040.85994,0.05299350165,2.07002038121,F09onth,9
2015-09-13,32479.79639,30763.68812,829,39.17948901086,1716.10827,0.05283617697,2.07009441496,F09onth,9
2015-09-14,52160.18393,49656.00775,1329,39.24769294959,2504.17618,0.04800934336,1.88425596689,F09onth,9
2015-09-15,51002.83957,48601.96750,1300,39.23295351538,2400.87207,0.04707330200,1.84682466923,F09onth,9
2015-09-16,30194.71596,28605.46080,773,39.06172827943,1589.25516,0.05263355224,2.05595751617,F09onth,9
2015-09-17,29751.22261,28084.23513,760,39.14634553947,1666.98748,0.05603088995,2.19340457895,F09onth,9
2015-09-18,68504.63944,64881.97565,1755,39.03398258689,3622.66379,0.05288202112,2.06419589174,F09onth,9
2015-09-19,68996.56176,65211.57177,1766,39.06940077010,3784.98999,0.05485766092,2.14325593998,F09onth,9
2015-09-20,41855.92876,39629.45187,1078,38.82739217069,2226.47689,0.05319382357,2.06537744898,F09onth,9
2015-09-21,44303.46649,41485.45872,1124,39.41589545374,2818.00777,0.06360693628,2.50712435053,F09onth,9
2015-09-22,46599.29813,43806.73201,1182,39.42411009306,2792.56612,0.05992721419,2.36257708968,F09onth,9
2015-09-23,125182.75720,138583.83780,3725,33.60610931544,-13401.08060,-0.10705212842,-3.59760553020,F09onth,9
2015-09-24,150036.80500,167704.85540,4492,33.40089158504,-17668.05040,-0.11775810875,-3.93322582369,F09onth,9
2015-09-25,368037.69190,413540.80720,11030,33.36697116047,-45503.11530,-0.12363710647,-4.12539576609,F09onth,9
2015-09-26,351319.63810,397626.58510,10528,33.37002641527,-46306.94700,-0.13180859246,-4.39845621201,F09onth,9
2015-09-27,163289.93670,185404.04400,4895,33.35851617978,-22114.10730,-0.13542847616,-4.51769301328,F09onth,9
2015-09-28,190892.45900,216571.05950,5720,33.37280751748,-25678.60050,-0.13451867420,-4.48926582168,F09onth,9
2015-09-29,143082.13330,162929.01850,4288,33.36803481810,-19846.88520,-0.13870973784,-4.62847136194,F09onth,9
2015-09-30,323548.78530,368434.88590,9693,33.37963327143,-44886.10060,-0.13873054896,-4.63077484783,F09onth,9
2015-10-01,402312.33320,459285.80450,12065,33.34540681310,-56973.47130,-0.14161502544,-4.72221063407,F10onth,10
2015-10-02,393635.17490,448390.96580,11758,33.47807236775,-54755.79090,-0.13910289118,-4.65689665759,F10onth,10
2015-10-03,451100.06010,515549.38990,13508,33.39502961948,-64449.32980,-0.14287147243,-4.77119705360,F10onth,10
2015-10-04,202902.62490,232360.32720,6085,33.34472060805,-29457.70230,-0.14518147468,-4.84103571076,F10onth,10
2015-10-05,294557.64640,336897.92240,8828,33.36629433620,-42340.27600,-0.14374190084,-4.79613457182,F10onth,10
2015-10-06,221618.32820,253291.06230,6636,33.39637254370,-31672.73410,-0.14291568011,-4.77286529536,F10onth,10
2015-10-07,63968.38248,61942.84268,1622,39.43796700370,2025.53980,0.03166470249,1.24879149199,F10onth,10
2015-10-08,59609.54471,57736.47666,1512,39.42430205688,1873.06805,0.03142228412,1.23880162037,F10onth,10
2015-10-09,126588.25300,122622.36310,3211,39.42331142946,3965.88990,0.03132905152,1.23509495484,F10onth,10
2015-10-10,119755.01160,116003.68690,3037,39.43200908792,3751.32470,0.03132499133,1.23520734277,F10onth,10
2015-10-11,57413.41048,55617.58464,1456,39.43228741758,1795.82584,0.03127885672,1.23339686813,F10onth,10
2015-10-12,57749.13694,55933.00858,1465,39.41920610239,1816.12836,0.03144858012,1.23967806143,F10onth,10
2015-10-13,40140.82003,38881.08844,1018,39.43106093320,1259.73159,0.03138280656,1.23745735756,F10onth,10
2015-10-14,42195.81736,40869.24947,1070,39.43534332710,1326.56789,0.03143837406,1.23978307477,F10onth,10
2015-10-15,53490.79747,51799.16590,1357,39.41842112749,1691.63157,0.03162472145,1.24659658806,F10onth,10
2015-10-16,110809.31580,107331.98050,2810,39.43392021352,3477.33530,0.03138125414,1.23748587189,F10onth,10
2015-10-17,111527.01350,108023.60730,2829,39.42276899965,3503.40620,0.03141307285,1.23839031460,F10onth,10
2015-10-18,59808.13867,57937.45866,1517,39.42527268952,1870.68001,0.03127801753,1.23314437047,F10onth,10
2015-10-19,55166.22623,53436.89709,1399,39.43261345961,1729.32914,0.03134760628,1.23611804146,F10onth,10
2015-10-20,42054.68047,40736.15048,1067,39.41394608247,1318.52999,0.03135275254,1.23573569822,F10onth,10
2015-10-21,53678.17911,51999.86087,1361,39.44024916238,1678.31824,0.03126630351,1.23315080088,F10onth,10
2015-10-22,55930.16864,54177.69006,1419,39.41519988724,1752.47858,0.03133333266,1.23500957012,F10onth,10
2015-10-23,185771.00150,192527.01100,5042,36.84470477985,-6756.00950,-0.03636740635,-1.33994635065,F10onth,10
2015-10-24,253116.91320,262409.56940,6872,36.83307817229,-9292.65620,-0.03671290110,-1.35224915600,F10onth,10
2015-10-25,118618.45370,122915.26700,3218,36.86092408328,-4296.81330,-0.03622381818,-1.33524341206,F10onth,10
2015-10-26,123320.78400,128133.77860,3347,36.84517000299,-4812.99460,-0.03902825172,-1.43800256947,F10onth,10
2015-10-27,117051.27720,122175.00030,3177,36.84333559962,-5123.72310,-0.04377332074,-1.61275514636,F10onth,10
2015-10-28,159299.98910,174699.07670,4532,35.15004172551,-15399.08760,-0.09666722319,-3.39785692851,F10onth,10
2015-10-29,119047.40990,124349.26550,3231,36.84537601362,-5301.85560,-0.04453566528,-1.64093333333,F10onth,10
2015-10-30,285081.97430,297627.69070,7731,36.87517453111,-12545.71640,-0.04400739973,-1.62278054585,F10onth,10
2015-10-31,391656.21260,429832.83480,11148,35.13241950126,-38176.62220,-0.09747482862,-3.42452656979,F10onth,10
2015-11-01,274814.77810,287978.17490,7459,36.84338089556,-13163.39680,-0.04789915918,-1.76476696608,F11onth,11
2015-11-02,269555.02310,281915.19210,7316,36.84459036359,-12360.16900,-0.04585397392,-1.68947088573,F11onth,11
2015-11-03,192001.03460,201125.77550,5211,36.84533383228,-9124.74090,-0.04752443610,-1.75105371330,F11onth,11
2015-11-04,201367.78700,220579.99560,5731,35.13658820450,-19212.20860,-0.09540855013,-3.35233093701,F11onth,11
2015-11-05,111874.55900,116637.03430,3036,36.84932773386,-4762.47530,-0.04256977943,-1.56866775362,F11onth,11
2015-11-06,214540.33310,223738.43270,5822,36.84993698042,-9198.09960,-0.04287352158,-1.57988656819,F11onth,11
2015-11-07,280264.24450,306935.16040,7987,35.09005189683,-26670.91590,-0.09516346242,-3.33929083511,F11onth,11
2015-11-08,134136.72870,140236.30330,3640,36.85074964286,-6099.57460,-0.04547281464,-1.67570730769,F11onth,11
2015-11-09,94243.46553,89949.30417,2338,40.30943778015,4294.16136,0.04556455279,1.83668150556,F11onth,11
2015-11-10,131436.19790,143823.38640,3744,35.10582208868,-12387.18850,-0.09424487849,-3.30854393697,F11onth,11
2015-11-11,147893.94150,161665.60060,4216,35.07920813567,-13771.65910,-0.09311848045,-3.26652255693,F11onth,11
2015-11-12,140238.39050,153481.45340,4000,35.05959762500,-13243.06290,-0.09443250777,-3.31076572500,F11onth,11
2015-11-13,358183.77400,391310.32070,10204,35.10229067033,-33126.54670,-0.09248477766,-3.24642754802,F11onth,11
2015-11-14,377937.13870,413010.22900,10769,35.09491491318,-35073.09030,-0.09280138602,-3.25685674622,F11onth,11
2015-11-15,168729.96240,184673.48850,4803,35.13011917552,-15943.52610,-0.09449137470,-3.31949325422,F11onth,11
2015-11-16,177192.56980,193615.30370,5042,35.14331015470,-16422.73390,-0.09268297152,-3.25718641412,F11onth,11
2015-11-17,152368.74910,166625.36500,4342,35.09183535237,-14256.61590,-0.09356653503,-3.28342144173,F11onth,11
2015-11-18,147471.80490,161402.91870,4202,35.09562229891,-13931.11380,-0.09446628669,-3.31535311756,F11onth,11
2015-11-19,145697.15200,159317.60940,4151,35.09928980968,-13620.45740,-0.09348471959,-3.28124726572,F11onth,11
2015-11-20,301033.98650,328965.14330,8567,35.13878679818,-27931.15680,-0.09278406443,-3.26031945839,F11onth,11
2015-11-21,309518.07210,338720.02360,8811,35.12859744637,-29201.95150,-0.09434651522,-3.31426075360,F11onth,11
2015-11-22,152504.63170,167600.65090,4345,35.09887956272,-15096.01920,-0.09898728341,-3.47434273878,F11onth,11
2015-11-23,79711.58341,74375.78871,1937,41.15208229737,5335.79470,0.06693876187,2.75466943727,F11onth,11
2015-11-24,111021.37910,121456.52400,3160,35.13334781646,-10435.14490,-0.09399221109,-3.30226104430,F11onth,11
2015-11-25,243161.25920,266054.36990,6924,35.11861051415,-22893.11070,-0.09414785388,-3.30634181109,F11onth,11
2015-11-26,311443.18120,355343.87180,9273,33.58602191308,-43900.69060,-0.14095890760,-4.73424895934,F11onth,11
2015-11-27,375876.01340,431325.68670,11257,33.39042492671,-55449.67330,-0.14752118072,-4.92579490983,F11onth,11
2015-11-28,434639.65900,498895.61860,13019,33.38502642292,-64255.95960,-0.14783731367,-4.93555262309,F11onth,11
2015-11-29,238637.81640,274093.57800,7139,33.42734506233,-35455.76160,-0.14857562031,-4.96648852781,F11onth,11
2015-11-30,260653.66700,283981.15070,7423,35.11432938165,-23327.48370,-0.08949608869,-3.14259513674,F11onth,11
2015-12-01,262394.78000,285838.55680,7474,35.10767728124,-23443.77680,-0.08934543896,-3.13671083757,F12onth,12
2015-12-02,248437.71130,269807.62040,7056,35.20942620465,-21369.90910,-0.08601717102,-3.02861523526,F12onth,12
2015-12-03,201048.83050,219110.39320,5732,35.07481341591,-18061.56270,-0.08983669617,-3.15100535590,F12onth,12
2015-12-04,317690.76090,345449.52990,9038,35.15055995796,-27758.76900,-0.08737669588,-3.07133978756,F12onth,12
2015-12-05,378527.87260,410385.03700,10737,35.25452850889,-31857.16440,-0.08416068328,-2.96704520816,F12onth,12
2015-12-06,195425.39110,210461.38620,5505,35.49961691190,-15035.99510,-0.07693982351,-2.73133425976,F12onth,12
2015-12-07,90441.60337,83999.59125,2198,41.14722628298,6442.01212,0.07122841568,2.93085173794,F12onth,12
2015-12-08,117649.00060,121640.37980,3190,36.88056445141,-3991.37920,-0.03392616325,-1.25121605016,F12onth,12
2015-12-09,141285.39550,145443.04660,3814,37.04388974830,-4157.65110,-0.02942732393,-1.09010254326,F12onth,12
2015-12-10,133183.69370,137725.87610,3610,36.89298994460,-4542.18240,-0.03410464355,-1.25822227147,F12onth,12
2015-12-11,229672.25630,237672.01640,6227,36.88329152080,-7999.76010,-0.03483119916,-1.28468927252,F12onth,12
2015-12-12,333488.79790,359621.07490,9422,35.39469304819,-26132.27700,-0.07836028426,-2.77353820845,F12onth,12
2015-12-13,185422.88560,191390.40130,5014,36.98103023534,-5967.51570,-0.03218327490,-1.19017066215,F12onth,12
2015-12-14,173833.13320,179871.05330,4715,36.86810884411,-6037.92010,-0.03473400030,-1.28057690350,F12onth,12
2015-12-15,220271.72140,237123.34330,6212,35.45906654862,-16851.62190,-0.07650379174,-2.71275304250,F12onth,12
2015-12-16,234468.07120,251493.90890,6585,35.60638894457,-17025.83770,-0.07261473860,-2.58554862566,F12onth,12
